202			红旗	红旗盛世	中大型车	停产
622			捷豹	捷豹stype	中大型车	停产
201			凯迪拉克	凯迪拉克sts	中大型车	停产
206			克莱斯勒	克莱斯勒300c	中大型车	停产
197			雷诺	威赛帝	中大型车	停产
734			奇瑞	东方之子6	中大型车	停产
199			起亚	欧菲莱斯	中大型车	停产
647			日产	风雅	中大型车	停产
613			萨博	saab95	中大型车	停产
203			雪铁龙	雪铁龙c6	中大型车	停产
1214			奥迪	奥迪s8	豪华车	未上市
1015			宾利	brooklands	豪华车	未上市
222			帝豪	帝豪ge	豪华车	未上市
845			光冈	galue嘉路	豪华车	未上市
216			红旗	红旗l9	豪华车	未上市
220			红旗	红旗旗舰	豪华车	未上市
217			凯迪拉克	帝威	豪华车	未上市
218			凯迪拉克	凯迪拉克ciel	豪华车	未上市
653			迈巴赫	迈巴赫	豪华车	未上市
213	奥迪(进口)	奥迪(进口)	奥迪	奥迪a8	豪华车	在售
1014	BRABUS巴博斯	BRABUS巴博斯	BRABUS巴博斯	brabus巴博斯s级	豪华车	在售
214	宝马(进口)	宝马(进口)	宝马	宝马7系	豪华车	在售
221	奔驰(进口)	奔驰(进口)	奔驰	奔驰s级	豪华车	在售
269	奔驰AMG	奔驰AMG	奔驰	奔驰s级amg	豪华车	在售
810	宾利	宾利	宾利	慕尚	豪华车	在售
615	大众(进口)	大众(进口)	大众	辉腾	豪华车	在售
607	捷豹	捷豹	捷豹	捷豹xj	豪华车	在售
223	劳斯莱斯	劳斯莱斯	劳斯莱斯	古思特	豪华车	在售
625	劳斯莱斯	劳斯莱斯	劳斯莱斯	幻影	豪华车	在售
219	雷克萨斯	雷克萨斯	雷克萨斯	雷克萨斯ls	豪华车	在售
631	玛莎拉蒂	玛莎拉蒂	玛莎拉蒂	总裁	豪华车	在售
599	双龙汽车	双龙汽车	双龙	主席	豪华车	在售
196	现代(进口)	现代(进口)	现代	雅科仕	豪华车	在售
1018			宾利	雅骏	豪华车	停产
634			宾利	雅致	豪华车	停产
592			林肯	城市	豪华车	停产
611			日产	西玛	豪华车	停产
1062			AC Schnitzer	acschnitzerx6	SUV	未上市
803			阿斯顿·马丁	lagonda	SUV	未上市
342			奥迪	奥迪q3	SUV	未上市
394			北京汽车	北京汽车b40	SUV	未上市
391			北京汽车	北京汽车b60	SUV	未上市
735			北汽制造	勇士	SUV	未上市
413			本田	本田crv(海外)	SUV	未上市
1106			本田	pilot	SUV	未上市
347			标致	标致sxc	SUV	未上市
1659			别克	encore	SUV	未上市
894			别克	愿景envision	SUV	未上市
349			长城	哈弗if	SUV	未上市
345			长城	哈弗m4	SUV	未上市
1075			大众	crosscoupe	SUV	未上市
333			帝豪	帝豪ex7	SUV	未上市
410			帝豪	帝豪ex8	SUV	未上市
381			东风	汗马	SUV	未上市
1057			丰田	4runner	SUV	未上市
331			丰田	丰田rav4(进口)	SUV	未上市
707			丰田	汉兰达(进口)	SUV	未上市
1140			丰田	兰德酷路泽(进口)	SUV	未上市
773			丰田	venza	SUV	未上市
1086			福特	flex	SUV	未上市
882			福特	vertrek	SUV	未上市
591			福特	翼虎	SUV	未上市
623			Jeep吉普	自由人	SUV	未上市
896			金杯	金杯s30	SUV	未上市
1139			凯佰赫	战盾	SUV	未上市
885			雷诺	captur	SUV	未上市
1099			路虎	路虎dc100	SUV	未上市
1101			马自达	minagi	SUV	未上市
360	马自达(进口)	马自达(进口)	马自达	马自达cx5	SUV	未上市
322			马自达	马自达cx9	SUV	未上市
1090			玛莎拉蒂	kubang	SUV	未上市
805			讴歌	讴歌rdx	SUV	未上市
669			起亚	sportage	SUV	未上市
834			日产	juke	SUV	未上市
818			日产	murano	SUV	未上市
1105			日产	pathfinder	SUV	未上市
612			日产	奇骏(进口)	SUV	未上市
777			日产	逍客(海外)	SUV	未上市
1114			三菱	三菱pxmiev	SUV	未上市
1118			双龙	双龙xiv1	SUV	未上市
797			斯柯达	yeti	SUV	未上市
372			沃尔沃	沃尔沃xc70	SUV	未上市
343			西雅特	西雅特ibx	SUV	未上市
415			现代	现代ix35(海外)	SUV	未上市
1124			雪佛兰	traverse	SUV	未上市
1137			英菲尼迪	英菲尼迪jx	SUV	未上市
847			英伦	英伦sx5	SUV	未上市
860			英伦	英伦sx6	SUV	未上市
351			众泰	众泰t300	SUV	未上市
407	一汽奥迪	一汽奥迪	奥迪	奥迪q5	SUV	在售
388	奥迪(进口)	奥迪(进口)	奥迪	奥迪q5(进口)	SUV	在售
373	奥迪(进口)	奥迪(进口)	奥迪	奥迪q7	SUV	在售
398	华晨宝马	华晨宝马	宝马	宝马x1	SUV	在售
398	宝马(进口)	宝马(进口)	宝马	宝马x1(进口)	SUV	在售
362	宝马(进口)	宝马(进口)	宝马	宝马x3	SUV	在售
327	宝马(进口)	宝马(进口)	宝马	宝马x5	SUV	在售
1674	宝马M	宝马M	宝马	宝马x5m	SUV	在售
386	宝马(进口)	宝马(进口)	宝马	宝马x6	SUV	在售
1675	宝马M	宝马M	宝马	宝马x6m	SUV	在售
605	保时捷	保时捷	保时捷	卡宴	SUV	在售
796	北京汽车制造厂	北京汽车制造厂	北汽制造	骑士s12	SUV	在售
851	北京汽车制造厂	北京汽车制造厂	北汽制造	域胜007	SUV	在售
392	奔驰(进口)	奔驰(进口)	奔驰	奔驰g级	SUV	在售
1681	奔驰AMG	奔驰AMG	奔驰	奔驰g级amg	SUV	在售
375	奔驰(进口)	奔驰(进口)	奔驰	奔驰gl级	SUV	在售
389	北京奔驰	北京奔驰	奔驰	奔驰glk级	SUV	在售
389	奔驰(进口)	奔驰(进口)	奔驰	奔驰glk级(进口)	SUV	在售
384	奔驰(进口)	奔驰(进口)	奔驰	奔驰m级	SUV	在售
1680	奔驰AMG	奔驰AMG	奔驰	奔驰m级amg	SUV	在售
365	东风本田	东风本田	本田	本田crv	SUV	在售
332	比亚迪	比亚迪	比亚迪	比亚迪s6	SUV	在售
401	标致(进口)	标致(进口)	标致	标致3008(进口)	SUV	在售
1072	标致(进口)	标致(进口)	标致	标致4008	SUV	在售
387	别克(进口)	别克(进口)	别克	昂科雷	SUV	在售
370	长城汽车	长城汽车	长城	哈弗h3	SUV	在售
330	长城汽车	长城汽车	长城	哈弗h5	SUV	在售
335	长城汽车	长城汽车	长城	哈弗h6	SUV	在售
716	广汽长丰	广汽长丰	长丰	猎豹cs6	SUV	在售
758	广汽长丰	广汽长丰	长丰	猎豹飞腾	SUV	在售
819	广汽长丰	广汽长丰	长丰	猎豹黑金刚	SUV	在售
820	广汽长丰	广汽长丰	长丰	猎豹奇兵	SUV	在售
648	广汽长丰	广汽长丰	长丰	帕杰罗	SUV	在售
357	四川汽车	四川汽车	川汽野马	野马f10	SUV	在售
1134	四川汽车	四川汽车	川汽野马	野马f12	SUV	在售
414	四川汽车	四川汽车	川汽野马	野马f99	SUV	在售
800	上海大众	上海大众	大众	途观	SUV	在售
711	大众(进口)	大众(进口)	大众	tiguan	SUV	在售
586	大众(进口)	大众(进口)	大众	途锐	SUV	在售
720	道奇(进口)	道奇(进口)	道奇	酷搏	SUV	在售
390	道奇(进口)	道奇(进口)	道奇	酷威	SUV	在售
382	郑州日产	郑州日产	东风	奥丁	SUV	在售
1087	菲亚特(进口)	菲亚特(进口)	菲亚特	菲跃	SUV	在售
695	丰田(进口)	丰田(进口)	丰田	fj酷路泽	SUV	在售
405	一汽丰田	一汽丰田	丰田	丰田rav4	SUV	在售
707	广汽丰田	广汽丰田	丰田	汉兰达	SUV	在售
577	一汽丰田	一汽丰田	丰田	兰德酷路泽	SUV	在售
578	一汽丰田	一汽丰田	丰田	普拉多	SUV	在售
639	丰田(进口)	丰田(进口)	丰田	普拉多(进口)	SUV	在售
1682	东风风行	东风风行	风行	景逸suv	SUV	在售
754	福特(进口)	福特(进口)	福特	锐界	SUV	在售
1085	福特(进口)	福特(进口)	福特	探险者	SUV	在售
1078	广汽乘用车	广汽乘用车	广汽	传祺gs5	SUV	在售
408	海马汽车	海马汽车	海马	海马骑士	SUV	在售
368	悍马	悍马	悍马	悍马h3	SUV	在售
857	华泰汽车	华泰汽车	华泰	宝利格	SUV	在售
680	华泰汽车	华泰汽车	华泰	圣达菲	SUV	在售
363	华泰汽车	华泰汽车	华泰	特拉卡	SUV	在售
867	曙光汽车	曙光汽车	黄海	翱龙cuv	SUV	在售
397	曙光汽车	曙光汽车	黄海	旗胜f1	SUV	在售
340	曙光汽车	曙光汽车	黄海	旗胜v3	SUV	在售
866	曙光汽车	曙光汽车	黄海	挑战者suv	SUV	在售
698	Jeep吉普	Jeep吉普	Jeep吉普	大切诺基(进口)	SUV	在售
325	Jeep吉普	Jeep吉普	Jeep吉普	牧马人	SUV	在售
690	Jeep吉普	Jeep吉普	Jeep吉普	指南者	SUV	在售
779	Jeep吉普	Jeep吉普	Jeep吉普	自由客	SUV	在售
334	广汽吉奥	广汽吉奥	吉奥	奥轩g3	SUV	在售
346	广汽吉奥	广汽吉奥	吉奥	奥轩g5	SUV	在售
823	广汽吉奥	广汽吉奥	吉奥	帅豹	SUV	在售
798	广汽吉奥	广汽吉奥	吉奥	帅舰	SUV	在售
416	吉利汽车	吉利汽车	吉利全球鹰	全球鹰gx7	SUV	在售
383	江淮汽车	江淮汽车	江淮	瑞鹰	SUV	在售
872	江铃汽车	江铃汽车	江铃	驭胜	SUV	在售
1048	华晨金杯	华晨金杯	金杯	金杯s50	SUV	在售
376	凯迪拉克(进口)	凯迪拉克(进口)	凯迪拉克	凯迪拉克srx	SUV	在售
374	凯迪拉克(进口)	凯迪拉克(进口)	凯迪拉克	凯雷德escalade	SUV	在售
324	雷克萨斯	雷克萨斯	雷克萨斯	雷克萨斯gx	SUV	在售
367	雷克萨斯	雷克萨斯	雷克萨斯	雷克萨斯lx	SUV	在售
366	雷克萨斯	雷克萨斯	雷克萨斯	雷克萨斯rx	SUV	在售
399	雷诺	雷诺	雷诺	科雷傲	SUV	在售
853	重庆力帆	重庆力帆	力帆	力帆x60	SUV	在售
590	林肯	林肯	林肯	领航员	SUV	在售
784	林肯	林肯	林肯	林肯mkt	SUV	在售
770			林肯	林肯mkx	SUV	在售
377	铃木(进口)	铃木(进口)	铃木	超级维特拉	SUV	在售
693	铃木(进口)	铃木(进口)	铃木	吉姆尼	SUV	在售
687	陆风汽车	陆风汽车	陆风	陆风x6	SUV	在售
792	陆风汽车	陆风汽车	陆风	陆风x8	SUV	在售
741	陆风汽车	陆风汽车	陆风	陆风x9	SUV	在售
406	路虎	路虎	路虎	第四代发现	SUV	在售
769	路虎	路虎	路虎	极光	SUV	在售
581	路虎	路虎	路虎	揽胜	SUV	在售
795	路虎	路虎	路虎	揽胜运动版	SUV	在售
584	路虎	路虎	路虎	神行者2	SUV	在售
621	路虎	路虎	路虎	卫士	SUV	在售
404	MINI	MINI	MINI	minicountryman	SUV	在售
395	马自达(进口)	马自达(进口)	马自达	马自达cx7	SUV	在售
892	东风裕隆	东风裕隆	纳智捷	大7suv	SUV	在售
699	讴歌	讴歌	讴歌	讴歌mdx	SUV	在售
787	讴歌	讴歌	讴歌	讴歌zdx	SUV	在售
750	欧宝	欧宝	欧宝	安德拉	SUV	在售
371	奇瑞汽车	奇瑞汽车	奇瑞	瑞虎	SUV	在售
724	起亚(进口)	起亚(进口)	起亚	霸锐	SUV	在售
627	起亚(进口)	起亚(进口)	起亚	索兰托	SUV	在售
714	东风悦达起亚	东风悦达起亚	起亚	狮跑	SUV	在售
854	东风悦达起亚	东风悦达起亚	起亚	智跑	SUV	在售
898	东风日产	东风日产	日产	楼兰murano	SUV	在售
579	郑州日产	郑州日产	日产	帕拉丁	SUV	在售
612	东风日产	东风日产	日产	奇骏	SUV	在售
624	日产(进口)	日产(进口)	日产	途乐	SUV	在售
713	东风日产	东风日产	日产	逍客	SUV	在售
344	上海汽车	上海汽车	荣威	荣威w5	SUV	在售
411	奇瑞汽车	奇瑞汽车	瑞麒	瑞麒x1	SUV	在售
825	三菱(进口)	三菱(进口)	三菱	asx劲炫(进口)	SUV	在售
682	三菱(进口)	三菱(进口)	三菱	欧蓝德ex	SUV	在售
721	三菱(进口)	三菱(进口)	三菱	帕杰罗(进口)	SUV	在售
1054	三菱(进口)	三菱(进口)	三菱	帕杰罗·劲畅	SUV	在售
641	双环汽车	双环汽车	双环	双环sceo	SUV	在售
672	双龙汽车	双龙汽车	双龙	爱腾	SUV	在售
868	双龙汽车	双龙汽车	双龙	柯兰多	SUV	在售
326	双龙汽车	双龙汽车	双龙	雷斯特Ⅱ	SUV	在售
681	双龙汽车	双龙汽车	双龙	享御	SUV	在售
630	斯巴鲁	斯巴鲁	斯巴鲁	傲虎	SUV	在售
657	斯巴鲁	斯巴鲁	斯巴鲁	驰鹏	SUV	在售
361	斯巴鲁	斯巴鲁	斯巴鲁	斯巴鲁xv	SUV	在售
629	斯巴鲁	斯巴鲁	斯巴鲁	森林人	SUV	在售
393	奇瑞汽车	奇瑞汽车	威麟	威麟x5	SUV	在售
385	沃尔沃(进口)	沃尔沃(进口)	沃尔沃	沃尔沃xc60	SUV	在售
329	沃尔沃(进口)	沃尔沃(进口)	沃尔沃	沃尔沃xc90	SUV	在售
323	北京现代	北京现代	现代	北京现代ix35	SUV	在售
643	北京现代	北京现代	现代	途胜	SUV	在售
378	现代(进口)	现代(进口)	现代	维拉克斯	SUV	在售
594	现代(进口)	现代(进口)	现代	新胜达	SUV	在售
379	通用雪佛兰	通用雪佛兰	雪佛兰	科帕奇	SUV	在售
379	雪佛兰(进口)	雪佛兰(进口)	雪佛兰	科帕奇(进口)	SUV	在售
1130	雪铁龙(进口)	雪铁龙(进口)	雪铁龙	雪铁龙c4aircross	SUV	在售
852	一汽吉林	一汽吉林	一汽	森雅s80	SUV	在售
728	英菲尼迪	英菲尼迪	英菲尼迪	英菲尼迪ex	SUV	在售
593	英菲尼迪	英菲尼迪	英菲尼迪	英菲尼迪fx	SUV	在售
659	英菲尼迪	英菲尼迪	英菲尼迪	英菲尼迪qx	SUV	在售
662	永源汽车	永源汽车	永源	永源a380	SUV	在售
1053	华晨中华	华晨中华	中华	中华v5	SUV	在售
840	中兴汽车	中兴汽车	中兴	无限v5	SUV	在售
856	中兴汽车	中兴汽车	中兴	无限v7	SUV	在售
380	众泰汽车	众泰汽车	众泰	众泰2008	SUV	在售
396	众泰汽车	众泰汽车	众泰	众泰5008	SUV	在售
572			长城	赛弗	SUV	停产
709			长城	赛影	SUV	停产
788			长丰	猎豹cs7	SUV	停产
328			丰田	特锐	SUV	停产
1515			悍马	悍马h1	SUV	停产
369			悍马	悍马h2	SUV	停产
412			悍马	悍马hx	SUV	停产
364			Jeep吉普	北京jeep	SUV	停产
574			Jeep吉普	大切诺基	SUV	停产
829			Jeep吉普	切诺基(进口)	SUV	停产
689			Jeep吉普	指挥官	SUV	停产
799			吉奥	凯睿	SUV	停产
400			路虎	发现3	SUV	停产
835			萨博	saab94x	SUV	停产
1110			萨博	saab97	SUV	停产
576			三菱	欧蓝德	SUV	停产
575			三菱	帕杰罗速跑	SUV	停产
573			双环	来宝srv	SUV	停产
1115			现代	圣达菲(进口)	SUV	停产
739			中兴	无限v3	SUV	停产
225			奔驰	威霆(进口)	MPV	未上市
249			本田	奥德赛(海外)	MPV	未上市
1024			标致	标致5008	MPV	未上市
240			标致	标致hx1	MPV	未上市
862			大众	开迪(海外)	MPV	未上市
694			大众	途安(海外)	MPV	未上市
253			帝豪	帝豪ev8	MPV	未上市
654			菲亚特	多宝	MPV	未上市
233			丰田	丰田wish	MPV	未上市
822			丰田	sienna	MPV	未上市
782			丰田	verso	MPV	未上市
235			福特	福特bmax	MPV	未上市
258			福特	福特cmax	MPV	未上市
236			福特	福特e350	MPV	未上市
226			福特	福特smax	MPV	未上市
252			吉利全球鹰	全球鹰gv5	MPV	未上市
893			纳智捷	大7ceo	MPV	未上市
828			欧宝	meriva	MPV	未上市
1042			日产	日产nv200(进口)	MPV	未上市
251			威麟	威麟v8	MPV	未上市
1020			西雅特	alhambra	MPV	未上市
772			雪佛兰	orlando	MPV	未上市
1045			雪铁龙	tubik	MPV	未上市
242	奔驰(进口)	奔驰(进口)	奔驰	奔驰r级	MPV	在售
227	福建奔驰	福建奔驰	奔驰	威霆	MPV	在售
632	福建奔驰	福建奔驰	奔驰	唯雅诺	MPV	在售
632	奔驰(进口)	奔驰(进口)	奔驰	唯雅诺(进口)	MPV	在售
256	广汽本田	广汽本田	本田	奥德赛	MPV	在售
409	比亚迪	比亚迪	比亚迪	比亚迪e6	MPV	在售
250	比亚迪	比亚迪	比亚迪	比亚迪m6	MPV	在售
603	通用别克	通用别克	别克	别克gl8	MPV	在售
1034	长安汽车	长安汽车	长安商用	欧诺	MPV	在售
863	长城汽车	长城汽车	长城	腾翼v80	MPV	在售
740	大众(进口)	大众(进口)	大众	multivan	MPV	在售
638	上海大众	上海大众	大众	途安	MPV	在售
255	大众(进口)	大众(进口)	大众	夏朗	MPV	在售
719	东南汽车	东南汽车	道奇	凯领	MPV	在售
1322	郑州日产	郑州日产	东风	帅客	MPV	在售
712	郑州日产	郑州日产	东风	御轩	MPV	在售
228	丰田(进口)	丰田(进口)	丰田	埃尔法	MPV	在售
875	广汽丰田	广汽丰田	丰田	e’z逸致	MPV	在售
224	丰田(进口)	丰田(进口)	丰田	普瑞维亚	MPV	在售
243	长安福特	长安福特	福特	麦柯斯	MPV	在售
821	GMC	GMC	GMC	savana	MPV	在售
254	海马汽车	海马汽车	海马	普力马	MPV	在售
789	江淮汽车	江淮汽车	江淮	和悦rs	MPV	在售
616	东南汽车	东南汽车	克莱斯勒	大捷龙	MPV	在售
610	雷诺	雷诺	雷诺	风景	MPV	在售
677	陆风汽车	陆风汽车	陆风	风尚	MPV	在售
247	马自达(进口)	马自达(进口)	马自达	马自达5	MPV	在售
229	一汽马自达	一汽马自达	马自达	马自达8	MPV	在售
649	欧宝	欧宝	欧宝	赛飞利	MPV	在售
688	起亚(进口)	起亚(进口)	起亚	起亚vq	MPV	在售
670	起亚(进口)	起亚(进口)	起亚	新佳乐	MPV	在售
664	日产(进口)	日产(进口)	日产	贵士	MPV	在售
848	郑州日产	郑州日产	日产	日产nv200	MPV	在售
636	三菱(进口)	三菱(进口)	三菱	格蓝迪	MPV	在售
748	东南汽车	东南汽车	三菱	君阁	MPV	在售
244	双龙汽车	双龙汽车	双龙	路帝	MPV	在售
257	奇瑞汽车	奇瑞汽车	威麟	威麟v5	MPV	在售
855	上汽通用五菱	上汽通用五菱	五菱汽车	五菱宏光	MPV	在售
849	现代(进口)	现代(进口)	现代	h1辉翼	MPV	在售
618	东风雪铁龙	东风雪铁龙	雪铁龙	毕加索	MPV	在售
678	雪铁龙(进口)	雪铁龙(进口)	雪铁龙	大c4毕加索	MPV	在售
814	一汽吉林	一汽吉林	一汽	森雅m80	MPV	在售
248	众泰汽车	众泰汽车	众泰	众泰m300	MPV	在售
827			奔驰	sprinter	MPV	停产
619			本田	时韵	MPV	停产
697			长安	杰勋	MPV	停产
702			长城	嘉誉	MPV	停产
715			长丰	骐菱	MPV	停产
705			大发	森雅	MPV	停产
644			大众	开迪	MPV	停产
696			开瑞	优翼	MPV	停产
241			马自达	马自达8(进口)	MPV	停产
668			奇瑞	东方之子cross	MPV	停产
628			起亚	嘉华	MPV	停产
679			日产	骏逸	MPV	停产
595			三菱	菱绅	MPV	停产
674			现代	美佳	MPV	停产
273			阿尔法罗密欧	alfa4c	跑车	未上市
313			阿斯顿·马丁	阿斯顿马丁one77	跑车	未上市
871			奥迪	quattro	跑车	未上市
277			宝马	宝马i8	跑车	未上市
884			宝马	connecteddrive	跑车	未上市
812			宝马	efficientdynamics	跑车	未上市
265			保时捷	保时捷918	跑车	未上市
279			奔驰	奔驰f125	跑车	未上市
315			本田	本田s2000	跑车	未上市
270			标致	标致ex1	跑车	未上市
263			标致	标致sr1	跑车	未上市
815			布加迪	galibier	跑车	未上市
766			大众	bluesport	跑车	未上市
718			道奇	蝰蛇	跑车	未上市
767			道奇	挑战者	跑车	未上市
321			丰田	丰田ft86	跑车	未上市
1167			丰田	丰田gt86	跑车	未上市
278			福特	福特evos	跑车	未上市
1171			捷豹	捷豹cx16	跑车	未上市
870			捷豹	捷豹cx75	跑车	未上市
1172			捷豹	捷豹etype	跑车	未上市
813			KTM	xbow	跑车	未上市
316			凯迪拉克	凯迪拉克elr	跑车	未上市
836			科尼赛克	agera	跑车	未上市
764			科尼赛克	柯尼赛格ccr	跑车	未上市
768			兰博基尼	estoque	跑车	未上市
869			兰博基尼	sestoelemento	跑车	未上市
310			雷克萨斯	雷克萨斯lfa	跑车	未上市
1640			雷克萨斯	雷克萨斯lflc	跑车	未上市
267			雷诺	雷诺dezir	跑车	未上市
833			雷诺	wind	跑车	未上市
1158			路特斯	elite	跑车	未上市
637			路特斯	esprit	跑车	未上市
283			马自达	马自达rx8	跑车	未上市
1178			迈凯轮	迈凯轮mp412c	跑车	未上市
883			帕加尼	huayra	跑车	未上市
646			帕加尼	zonda	跑车	未上市
1182			起亚	起亚gt	跑车	未上市
311			日产	日产370z	跑车	未上市
1188			Scion	scionfrs	跑车	未上市
880			SPIRRA	spirra思派朗	跑车	未上市
1199			SSC	tuatara	跑车	未上市
305			三菱	伊柯丽斯	跑车	未上市
1195			斯巴鲁	斯巴鲁brz	跑车	未上市
292			雪佛兰	克尔维特	跑车	未上市
1654			雪佛兰	雪佛兰code	跑车	未上市
1201			雪佛兰	雪佛兰miray	跑车	未上市
1655			雪佛兰	雪佛兰tru	跑车	未上市
838			雪铁龙	survolt	跑车	未上市
1203			雪铁龙	雪铁龙gt	跑车	未上市
781			英菲尼迪	essence	跑车	未上市
887			英菲尼迪	etherea	跑车	未上市
280	阿斯顿·马丁	阿斯顿·马丁	阿斯顿·马丁	阿斯顿马丁db9	跑车	在售
304	阿斯顿·马丁	阿斯顿·马丁	阿斯顿·马丁	阿斯顿马丁dbs	跑车	在售
816	阿斯顿·马丁	阿斯顿·马丁	阿斯顿·马丁	rapide	跑车	在售
790	阿斯顿·马丁	阿斯顿·马丁	阿斯顿·马丁	v12vantage	跑车	在售
651	阿斯顿·马丁	阿斯顿·马丁	阿斯顿·马丁	v8vantage	跑车	在售
890	阿斯顿·马丁	阿斯顿·马丁	阿斯顿·马丁	virage	跑车	在售
303	奥迪(进口)	奥迪(进口)	奥迪	奥迪a5	跑车	在售
314	奥迪(进口)	奥迪(进口)	奥迪	奥迪a7	跑车	在售
302	奥迪(进口)	奥迪(进口)	奥迪	奥迪r8	跑车	在售
1669	奥迪(进口)	奥迪(进口)	奥迪	奥迪s5	跑车	在售
260	奥迪(进口)	奥迪(进口)	奥迪	奥迪tt	跑车	在售
1670	奥迪(进口)	奥迪(进口)	奥迪	奥迪tts	跑车	在售
282	宝马(进口)	宝马(进口)	宝马	宝马6系	跑车	在售
1673	宝马M	宝马M	宝马	宝马m6	跑车	在售
261	宝马(进口)	宝马(进口)	宝马	宝马z4	跑车	在售
604	保时捷	保时捷	保时捷	boxster	跑车	在售
262	保时捷	保时捷	保时捷	保时捷911	跑车	在售
658	保时捷	保时捷	保时捷	cayman	跑车	在售
756	保时捷	保时捷	保时捷	panamera	跑车	在售
308	奔驰(进口)	奔驰(进口)	奔驰	奔驰cl级	跑车	在售
289	奔驰(进口)	奔驰(进口)	奔驰	奔驰cls	跑车	在售
1677	奔驰AMG	奔驰AMG	奔驰	奔驰clsamg	跑车	在售
276	奔驰(进口)	奔驰(进口)	奔驰	奔驰sl级	跑车	在售
1678	奔驰AMG	奔驰AMG	奔驰	奔驰sl级amg	跑车	在售
281	奔驰(进口)	奔驰(进口)	奔驰	奔驰slk	跑车	在售
1679	奔驰AMG	奔驰AMG	奔驰	奔驰slkamg	跑车	在售
320	奔驰AMG	奔驰AMG	奔驰	奔驰slsamg	跑车	在售
301	比亚迪	比亚迪	比亚迪	比亚迪s8	跑车	在售
264	标致(进口)	标致(进口)	标致	标致rcz	跑车	在售
633	宾利	宾利	宾利	欧陆	跑车	在售
293	布加迪	布加迪	布加迪	威航	跑车	在售
298	大众(进口)	大众(进口)	大众	大众eos	跑车	在售
749	大众(进口)	大众(进口)	大众	scirocco尚酷	跑车	在售
806	法拉利	法拉利	法拉利	458italia	跑车	在售
751	法拉利	法拉利	法拉利	california	跑车	在售
300	法拉利	法拉利	法拉利	法拉利599	跑车	在售
290	法拉利	法拉利	法拉利	法拉利612	跑车	在售
272	法拉利	法拉利	法拉利	法拉利ff	跑车	在售
876	丰田(进口)	丰田(进口)	丰田	zelas杰路驰	跑车	在售
259	福特(进口)	福特(进口)	福特	野马	跑车	在售
843	光冈自动车	光冈自动车	光冈	大蛇	跑车	在售
844	光冈自动车	光冈自动车	光冈	himiko女王	跑车	在售
673	捷豹	捷豹	捷豹	捷豹xk	跑车	在售
765	柯尼赛格	柯尼赛格	科尼赛克	柯尼赛格ccxr	跑车	在售
891	兰博基尼	兰博基尼	兰博基尼	aventador	跑车	在售
642	兰博基尼	兰博基尼	兰博基尼	gallardo	跑车	在售
626	路特斯	路特斯	路特斯	elise	跑车	在售
753	路特斯	路特斯	路特斯	evora	跑车	在售
807	路特斯	路特斯	路特斯	exige	跑车	在售
74	MINI	MINI	MINI	minicoupe	跑车	在售
306	马自达(进口)	马自达(进口)	马自达	马自达mx5	跑车	在售
811	玛莎拉蒂	玛莎拉蒂	玛莎拉蒂	grancabrio	跑车	在售
708	玛莎拉蒂	玛莎拉蒂	玛莎拉蒂	玛莎拉蒂gt	跑车	在售
824	起亚(进口)	起亚(进口)	起亚	速迈	跑车	在售
299	日产(进口)	日产(进口)	日产	日产gtr	跑车	在售
726	世爵	世爵	世爵	世爵c8	跑车	在售
312	威兹曼	威兹曼	威兹曼	威兹曼gt	跑车	在售
296	沃尔沃(进口)	沃尔沃(进口)	沃尔沃	沃尔沃c70	跑车	在售
317	现代(进口)	现代(进口)	现代	劳恩斯酷派	跑车	在售
307	雪佛兰(进口)	雪佛兰(进口)	雪佛兰	科迈罗camaro	跑车	在售
683	华晨中华	华晨中华	中华	中华酷宝	跑车	在售
295			阿尔法罗密欧	alfagt	跑车	停产
652			阿斯顿·马丁	vanquish	跑车	停产
319			宝马	宝马z8	跑车	停产
655			保时捷	carreragt	跑车	停产
275			奔驰	奔驰clk	跑车	停产
309			奔驰	奔驰slr	跑车	停产
288			法拉利	法拉利360	跑车	停产
284			法拉利	法拉利575m	跑车	停产
294			法拉利	法拉利enzo	跑车	停产
1523			法拉利	法拉利f40	跑车	停产
287			法拉利	法拉利f430	跑车	停产
1634			丰田	supra	跑车	停产
291			福特	福特gt	跑车	停产
598			吉利	美人豹	跑车	停产
731			吉利全球鹰	中国龙	跑车	停产
297			凯迪拉克	凯迪拉克xlr	跑车	停产
614			克莱斯勒	交叉火力	跑车	停产
606			兰博基尼	murcielago	跑车	停产
763			兰博基尼	reventon	跑车	停产
286			雷克萨斯	雷克萨斯sc	跑车	停产
701			MG	mgtf	跑车	停产
635			玛莎拉蒂	coupe	跑车	停产
608			玛莎拉蒂	玛莎拉蒂3200gt	跑车	停产
609			玛莎拉蒂	spyder	跑车	停产
285			日产	日产350z	跑车	停产
620			现代	酷派	跑车	停产
1065			大众	amarok	皮卡	未上市
1119			丰田	tacoma	皮卡	未上市
1531	长城汽车	长城汽车	长城	风骏3	皮卡	在售
1532	长城汽车	长城汽车	长城	风骏5	皮卡	在售
1684	长城汽车	长城汽车	长城	金迪尔	皮卡	在售
1080	道奇(进口)	道奇(进口)	道奇	道奇ram	皮卡	在售
1570	郑州日产	郑州日产	东风	锐骐多功能车	皮卡	在售
1337	郑州日产	郑州日产	东风	锐骐皮卡	皮卡	在售
1125	丰田(进口)	丰田(进口)	丰田	坦途tundra	皮卡	在售
