164	55万以上	29.98	79.80	29.98,39.58,62.60,49.10,58.40,56.60,64.50,64.40,74.30,69.80,79.80,39.10,	官方出厂价格	2012-05-07 20:00:00
268	55万以上	106.60	120.00	110.50,106.60,110.00,120.00,	官方出厂价格	2012-05-07 20:00:00
173	35万-45万	30.80	46.30	30.80,34.80,38.80,42.80,46.30,	官方出厂价格	2012-05-07 20:00:00
172	45万-55万	42.50	48.50	42.50,48.50,	官方出厂价格	2012-05-07 20:00:00
1676	55万以上	99.80	138.80	99.80,134.80,104.80,138.80,99.80,112.80,133.80,	官方出厂价格	2012-05-07 20:00:00
167	15万-25万	13.18	18.88	13.18,13.88,14.38,15.58,16.58,15.78,16.58,17.58,18.88,	官方出厂价格	2012-05-07 20:00:00
463	35万-45万	25.98	42.88	25.98,28.68,39.88,42.88,	官方出厂价格	2012-05-07 20:00:00
532	25万-35万	23.78	27.18	23.78,24.98,26.58,25.58,27.18,	官方出厂价格	2012-05-07 20:00:00
547	15万-25万	18.68	34.28	18.68,20.28,22.28,21.98,22.98,24.98,26.68,34.28,18.68,20.28,22.28,21.98,22.98,24.98,26.68,34.28,	官方出厂价格	2012-05-07 20:00:00
171	5万-15万	8.98	10.98	8.98,9.98,10.98,	官方出厂价格	2012-05-07 20:00:00
152	5万-15万	7.98	11.58	7.98,8.88,9.98,11.58,	官方出厂价格	2012-05-07 20:00:00
148	25万-35万	30.48	32.08	30.48,32.08,	官方出厂价格	2012-05-07 20:00:00
158	15万-25万	16.97	22.97	16.97,18.17,19.97,19.17,20.97,22.97,	官方出厂价格	2012-05-07 20:00:00
145	15万-25万	18.49	28.39	20.69,18.59,20.39,23.09,25.59,25.99,28.39,20.69,18.49,20.39,20.59,23.09,25.09,25.89,26.99,28.39,	官方出厂价格	2012-05-07 20:00:00
487	25万-35万	22.19	32.29	25.09,28.79,31.29,22.69,23.59,25.59,27.59,26.59,28.59,32.29,25.99,28.79,31.29,22.19,22.69,23.49,25.49,27.49,26.59,28.59,32.29,	官方出厂价格	2012-05-07 20:00:00
176	45万-55万	50.50	53.68	50.50,53.68,53.50,	官方出厂价格	2012-05-07 20:00:00
509	15万-25万	19.98	33.48	19.98,21.28,20.98,21.98,23.28,25.28,24.78,26.78,29.28,33.48,19.98,20.98,23.28,25.18,26.68,29.18,	官方出厂价格	2012-05-07 20:00:00
510	35万-45万	32.48	37.48	32.48,37.48,	官方出厂价格	2012-05-07 20:00:00
436	15万-25万	16.98	30.38	18.18,20.18,21.58,24.08,16.98,17.98,30.38,	官方出厂价格	2012-05-07 20:00:00
170	15万-25万	19.48	32.28	19.48,20.88,21.58,21.88,23.98,26.98,25.48,28.48,31.08,32.28,	官方出厂价格	2012-05-07 20:00:00
144	5万-15万	7.68	7.68	7.68,	官方出厂价格	2012-05-07 20:00:00
151	5万-15万	9.08	12.48	9.08,9.58,9.48,9.98,11.48,12.48,	官方出厂价格	2012-05-07 20:00:00
184	25万-35万	25.38	34.98	25.38,26.38,26.68,28.08,30.28,34.98,26.88,27.88,30.08,	官方出厂价格	2012-05-07 20:00:00
182	5万-15万	10.58	15.98	10.58,10.98,11.78,12.18,12.88,13.68,14.68,14.98,13.68,14.58,15.58,15.98,	官方出厂价格	2012-05-07 20:00:00
143	15万-25万	17.98	36.48	18.28,19.38,17.98,21.98,22.58,19.98,20.58,21.98,22.58,24.98,27.48,31.98,33.98,36.48,	官方出厂价格	2012-05-07 20:00:00
523	15万-25万	20.98	32.68	20.98,23.48,22.98,23.78,25.98,31.48,29.98,32.68,	官方出厂价格	2012-05-07 20:00:00
513	15万-25万	16.98	25.28	16.98,17.98,19.48,19.98,21.78,23.78,24.18,25.28,	官方出厂价格	2012-05-07 20:00:00
451	5万-15万	10.98	18.98	10.98,12.58,14.68,17.98,12.28,13.38,14.38,15.68,17.98,18.98,12.28,13.38,14.38,15.68,17.98,18.98,	官方出厂价格	2012-05-07 20:00:00
475	5万-15万	11.97	17.67	11.97,12.97,13.47,14.47,15.27,16.27,13.37,14.37,14.87,15.87,16.67,17.67,	官方出厂价格	2012-05-07 20:00:00
448	5万-15万	9.18	13.28	9.18,10.48,9.48,10.78,12.28,13.28,	官方出厂价格	2012-05-07 20:00:00
163	55万以上	36.98	110.00	44.80,48.80,64.80,36.98,38.98,42.98,49.80,58.80,56.80,110.00,	官方出厂价格	2012-05-07 20:00:00
165	45万-55万	39.00	65.10	39.00,39.00,46.80,54.50,59.80,65.10,	官方出厂价格	2012-05-07 20:00:00
1304	35万-45万	34.50	64.50	34.50,36.90,38.00,46.00,52.80,64.50,37.10,	官方出厂价格	2012-05-07 20:00:00
491	25万-35万	24.98	35.98	35.98,24.98,26.58,28.38,	官方出厂价格	2012-05-07 20:00:00
543	25万-35万	23.98	29.28	23.98,26.98,29.28,	官方出厂价格	2012-05-07 20:00:00
502	55万以上	109.80	109.80	109.80,	官方出厂价格	2012-05-07 20:00:00
503	55万以上	80.80	80.80	80.80,	官方出厂价格	2012-05-07 20:00:00
183	15万-25万	18.88	27.48	18.88,19.88,22.88,24.88,23.88,18.98,22.98,23.48,25.98,26.48,27.48,	官方出厂价格	2012-05-07 20:00:00
431	15万-25万	15.68	28.88	15.68,16.88,18.78,20.28,21.48,24.88,26.58,28.88,	官方出厂价格	2012-05-07 20:00:00
159	15万-25万	17.08	19.98	17.08,17.98,18.98,19.98,	官方出厂价格	2012-05-07 20:00:00
525	15万-25万	16.98	23.98	16.98,17.98,19.48,21.68,22.98,19.18,20.38,23.98,	官方出厂价格	2012-05-07 20:00:00
517	45万-55万	49.80	49.80	49.80,	官方出厂价格	2012-05-07 20:00:00
452	5万-15万	8.18	10.88	8.18,9.18,9.18,10.18,9.88,10.88,	官方出厂价格	2012-05-07 20:00:00
91	5万-15万	7.58	10.18	7.58,7.88,8.88,9.08,10.18,	官方出厂价格	2012-05-07 20:00:00
141	25万-35万	23.50	29.90	23.50,24.50,27.50,28.80,29.90,	官方出厂价格	2012-05-07 20:00:00
522	15万-25万	15.98	24.98	15.98,16.78,17.88,18.88,19.98,21.48,22.68,24.98,15.98,17.48,17.98,18.88,19.98,21.48,23.48,24.98,	官方出厂价格	2012-05-07 20:00:00
540	15万-25万	19.08	37.18	19.08,19.98,21.98,22.58,22.48,24.48,24.98,26.48,29.68,37.18,	官方出厂价格	2012-05-07 20:00:00
169	15万-25万	16.28	25.18	16.28,17.48,18.28,19.28,22.48,23.68,22.98,25.18,	官方出厂价格	2012-05-07 20:00:00
1683	15万-25万	18.89	31.99	18.89,21.49,23.99,26.49,31.99,	官方出厂价格	2012-05-07 20:00:00
181	5万-15万	9.98	17.98	9.98,10.98,11.68,11.98,12.68,14.38,15.28,13.88,14.88,16.28,14.28,16.28,17.98,15.28,16.68,	官方出厂价格	2012-05-07 20:00:00
212	15万-25万	18.98	25.98	18.98,19.98,25.98,	官方出厂价格	2012-05-07 20:00:00
462	15万-25万	14.98	20.30	14.98,16.18,17.98,19.98,14.98,16.18,17.98,18.30,19.98,20.30,	官方出厂价格	2012-05-07 20:00:00
498	25万-35万	25.48	35.98	25.48,27.48,28.48,27.48,29.48,35.98,	官方出厂价格	2012-05-07 20:00:00
471	15万-25万	17.19	27.13	17.19,18.59,19.99,19.59,20.79,21.79,22.29,24.39,17.19,18.59,19.99,17.99,19.19,20.59,21.59,23.59,22.09,23.09,25.09,27.13,	官方出厂价格	2012-05-07 20:00:00
166	25万-35万	28.28	52.98	28.28,30.68,33.48,29.99,31.99,33.98,36.98,52.98,	官方出厂价格	2012-05-07 20:00:00
341	45万-55万	44.99	49.99	44.99,49.99,	官方出厂价格	2012-05-07 20:00:00
505	15万-25万	15.58	22.88	15.58,16.38,16.48,17.38,17.88,21.48,18.78,19.88,22.88,	官方出厂价格	2012-05-07 20:00:00
432	5万-15万	11.48	13.98	11.48,11.98,12.58,13.28,11.68,12.18,12.78,13.48,13.98,	官方出厂价格	2012-05-07 20:00:00
536	15万-25万	16.69	24.99	16.69,17.99,18.99,19.79,20.39,23.29,22.89,24.99,	官方出厂价格	2012-05-07 20:00:00
549	25万-35万	23.80	32.80	23.80,25.80,27.80,29.80,30.80,32.80,	官方出厂价格	2012-05-07 20:00:00
482	5万-15万	10.88	16.19	10.88,12.99,13.99,14.69,15.19,15.69,16.19,	官方出厂价格	2012-05-07 20:00:00
507	15万-25万	16.29	22.99	16.29,16.99,17.99,19.99,22.99,	官方出厂价格	2012-05-07 20:00:00
180	15万-25万	17.69	29.89	17.69,18.99,20.49,22.69,23.69,29.89,17.69,18.69,19.99,20.49,22.69,23.69,29.89,	官方出厂价格	2012-05-07 20:00:00
554	55万以上	38.80	75.41	38.80,39.80,49.10,66.21,73.41,73.41,75.41,	官方出厂价格	2012-05-07 20:00:00
567	5万-15万	7.58	16.58	7.58,8.88,9.88,9.88,10.88,12.88,13.88,15.88,11.48,12.48,14.48,14.88,16.58,	官方出厂价格	2012-05-07 20:00:00
571	5万-15万	10.88	25.28	13.08,14.08,14.08,15.08,20.28,25.28,10.88,11.88,13.28,14.28,12.78,13.78,13.78,14.78,19.98,24.98,12.98,13.98,	官方出厂价格	2012-05-07 20:00:00
200	5万-15万	10000	0	0.00,	官方出厂价格	2012-05-07 20:00:00
190	35万-45万	35.50	74.26	38.30,40.98,44.66,43.28,47.26,50.66,55.16,62.76,66.96,74.26,35.50,37.75,38.99,41.52,44.10,47.58,54.20,48.88,53.77,62.37,65.30,69.99,	官方出厂价格	2012-05-07 20:00:00
210	55万以上	42.86	79.76	42.86,45.96,49.46,55.96,62.96,63.96,70.36,79.76,	官方出厂价格	2012-05-07 20:00:00
192	55万以上	49.26	186.00	49.26,67.76,75.16,77.36,66.66,80.90,88.00,96.80,98.20,173.70,186.00,	官方出厂价格	2012-05-07 20:00:00
1672	55万以上	185.80	185.80	185.80,	官方出厂价格	2012-05-07 20:00:00
191	55万以上	43.80	74.90	43.80,51.80,58.80,66.60,74.90,46.50,51.50,56.00,59.60,67.50,71.00,	官方出厂价格	2012-05-07 20:00:00
204	55万以上	61.80	89.80	61.80,73.80,76.80,89.80,73.80,61.80,	官方出厂价格	2012-05-07 20:00:00
700	35万-45万	38.80	38.80	38.80,	官方出厂价格	2012-05-07 20:00:00
802	35万-45万	32.85	89.96	32.85,34.23,34.47,37.23,39.33,42.78,46.84,50.06,80.04,89.96,	官方出厂价格	2012-05-07 20:00:00
723	55万以上	63.80	188.80	63.80,69.80,188.80,	官方出厂价格	2012-05-07 20:00:00
207	35万-45万	38.88	69.80	38.88,41.88,43.88,48.88,44.80,52.80,63.80,69.80,	官方出厂价格	2012-05-07 20:00:00
198	55万以上	52.70	94.10	52.70,56.00,60.00,77.60,83.90,94.10,64.90,66.20,	官方出厂价格	2012-05-07 20:00:00
675	55万以上	86.00	86.00	86.00,	官方出厂价格	2012-05-07 20:00:00
211	35万-45万	36.80	65.99	37.49,40.49,44.99,59.39,65.99,36.80,39.99,43.85,59.38,65.86,	官方出厂价格	2012-05-07 20:00:00
209	45万-55万	39.00	57.50	39.00,43.60,49.00,52.50,57.50,39.80,43.90,48.80,52.00,	官方出厂价格	2012-05-07 20:00:00
722	45万-55万	49.80	65.80	49.80,54.60,58.80,65.80,	官方出厂价格	2012-05-07 20:00:00
213	55万以上	92.80	249.80	92.80,99.80,116.50,122.50,136.20,249.80,92.80,99.80,116.50,122.50,136.20,249.80,	官方出厂价格	2012-05-07 20:00:00
1014	55万以上	179.80	298.80	179.80,185.80,298.80,	官方出厂价格	2012-05-07 20:00:00
214	55万以上	89.80	329.80	89.80,92.80,101.80,118.80,137.80,179.80,205.80,211.80,251.80,319.80,329.80,229.80,	官方出厂价格	2012-05-07 20:00:00
221	55万以上	93.00	259.80	139.80,144.80,218.80,93.00,104.80,110.80,145.80,259.80,139.80,144.80,215.30,	官方出厂价格	2012-05-07 20:00:00
269	55万以上	329.80	329.80	329.80,	官方出厂价格	2012-05-07 20:00:00
810	55万以上	568.00	928.00	928.00,568.00,628.00,	官方出厂价格	2012-05-07 20:00:00
615	55万以上	75.88	253.18	75.88,80.88,80.88,89.88,89.88,99.88,146.28,253.18,77.90,82.90,94.50,95.80,136.00,241.20,	官方出厂价格	2012-05-07 20:00:00
607	55万以上	96.80	254.80	96.80,115.80,206.80,254.80,	官方出厂价格	2012-05-07 20:00:00
223	55万以上	419.00	511.80	419.00,511.80,	官方出厂价格	2012-05-07 20:00:00
625	55万以上	618.00	780.00	618.00,718.00,780.00,680.00,	官方出厂价格	2012-05-07 20:00:00
219	55万以上	139.80	207.30	139.80,148.80,156.80,207.30,	官方出厂价格	2012-05-07 20:00:00
631	55万以上	213.80	279.80	213.80,247.80,253.80,279.80,	官方出厂价格	2012-05-07 20:00:00
599	55万以上	41.80	69.80	41.80,69.80,	官方出厂价格	2012-05-07 20:00:00
196	55万以上	67.70	125.00	69.90,79.90,86.90,96.90,89.80,99.80,115.00,125.00,67.70,77.70,	官方出厂价格	2012-05-07 20:00:00
360	55万以上	10000	0	0.00,0.00,0.00,0.00,0.00,	官方出厂价格	2012-05-07 20:00:00
407	45万-55万	37.98	56.77	38.36,42.76,48.19,54.17,56.77,37.98,42.38,47.58,52.87,56.77,	官方出厂价格	2012-05-07 20:00:00
388	55万以上	65.80	67.80	65.80,67.80,	官方出厂价格	2012-05-07 20:00:00
373	55万以上	82.10	257.80	82.10,88.10,95.50,110.60,109.50,116.70,131.90,88.60,104.58,257.80,	官方出厂价格	2012-05-07 20:00:00
398	45万-55万	28.20	49.80	28.20,31.90,36.20,39.90,45.80,49.80,	官方出厂价格	2012-05-07 20:00:00
398	55万以上	36.70	56.50	36.70,44.50,55.20,47.30,56.50,	官方出厂价格	2012-05-07 20:00:00
362	55万以上	54.50	70.90	54.50,59.60,70.90,	官方出厂价格	2012-05-07 20:00:00
327	55万以上	89.60	201.80	89.60,100.50,104.90,166.50,185.30,201.80,	官方出厂价格	2012-05-07 20:00:00
1674	55万以上	201.80	201.80	201.80,	官方出厂价格	2012-05-07 20:00:00
386	55万以上	105.50	219.00	105.50,190.60,216.80,219.00,	官方出厂价格	2012-05-07 20:00:00
1675	55万以上	219.00	219.00	219.00,	官方出厂价格	2012-05-07 20:00:00
605	55万以上	89.30	209.70	89.30,139.60,149.70,209.70,	官方出厂价格	2012-05-07 20:00:00
796	5万-15万	7.88	9.38	7.88,8.38,9.38,	官方出厂价格	2012-05-07 20:00:00
851	5万-15万	8.98	12.28	8.98,9.88,10.28,11.18,11.68,12.28,	官方出厂价格	2012-05-07 20:00:00
392	55万以上	169.80	225.80	169.80,225.80,	官方出厂价格	2012-05-07 20:00:00
1681	55万以上	225.80	225.80	225.80,	官方出厂价格	2012-05-07 20:00:00
375	55万以上	159.80	159.80	159.80,159.80,	官方出厂价格	2012-05-07 20:00:00
389	45万-55万	40.80	55.70	40.80,47.50,55.70,	官方出厂价格	2012-05-07 20:00:00
389	55万以上	44.80	72.80	44.80,49.50,61.80,72.80,	官方出厂价格	2012-05-07 20:00:00
384	55万以上	77.80	141.80	89.80,99.80,77.80,89.80,89.80,139.20,141.80,	官方出厂价格	2012-05-07 20:00:00
1680	55万以上	195.80	195.80	195.80,	官方出厂价格	2012-05-07 20:00:00
365	15万-25万	18.98	26.28	19.38,21.78,23.98,25.28,26.28,18.98,19.78,21.78,23.98,25.28,26.28,	官方出厂价格	2012-05-07 20:00:00
332	5万-15万	8.99	13.09	8.99,10.79,13.09,	官方出厂价格	2012-05-07 20:00:00
401	15万-25万	24.68	26.68	24.68,26.68,	官方出厂价格	2012-05-07 20:00:00
1072	15万-25万	21.98	27.98	21.98,23.98,25.98,27.98,	官方出厂价格	2012-05-07 20:00:00
387	45万-55万	52.90	59.90	52.90,59.90,	官方出厂价格	2012-05-07 20:00:00
370	5万-15万	9.28	15.88	9.98,9.28,9.88,11.28,11.08,12.78,12.28,13.98,10.88,12.68,14.38,14.18,15.88,	官方出厂价格	2012-05-07 20:00:00
330	5万-15万	9.28	31.88	9.28,9.98,11.28,9.98,11.18,12.78,11.18,12.38,13.98,11.38,12.58,13.78,15.38,12.88,14.08,15.28,16.88,9.48,10.18,11.48,10.18,11.28,12.98,11.38,12.48,14.18,10.18,12.88,14.58,12.58,14.38,16.08,11.58,13.08,12.78,13.98,15.58,14.28,15.48,17.08,31.88,	官方出厂价格	2012-05-07 20:00:00
335	5万-15万	9.58	14.18	9.58,10.58,11.58,12.18,13.18,14.18,	官方出厂价格	2012-05-07 20:00:00
716	15万-25万	14.68	22.68	14.68,16.98,19.78,19.98,22.68,	官方出厂价格	2012-05-07 20:00:00
758	5万-15万	7.98	12.68	9.98,11.98,12.68,7.98,9.48,9.98,10.86,11.56,12.38,	官方出厂价格	2012-05-07 20:00:00
819	15万-25万	14.68	17.98	14.68,17.98,15.80,	官方出厂价格	2012-05-07 20:00:00
820	5万-15万	10.58	13.08	10.58,13.08,	官方出厂价格	2012-05-07 20:00:00
648	25万-35万	29.80	39.86	29.80,33.94,34.90,38.90,39.86,	官方出厂价格	2012-05-07 20:00:00
357	5万-15万	5.48	5.98	5.48,5.98,	官方出厂价格	2012-05-07 20:00:00
1134	5万-15万	5.88	6.98	5.88,6.98,	官方出厂价格	2012-05-07 20:00:00
414	5万-15万	5.98	7.08	5.98,6.18,6.48,7.08,	官方出厂价格	2012-05-07 20:00:00
800	25万-35万	18.98	30.98	18.98,19.98,21.18,23.38,25.08,25.48,27.18,28.68,30.98,19.98,21.18,23.38,24.88,25.18,26.68,28.18,29.48,30.98,	官方出厂价格	2012-05-07 20:00:00
711	35万-45万	34.00	41.28	34.25,38.59,35.23,39.03,34.00,38.50,41.28,	官方出厂价格	2012-05-07 20:00:00
586	55万以上	78.00	109.34	78.00,85.00,90.00,95.00,80.00,88.00,92.00,98.00,109.34,	官方出厂价格	2012-05-07 20:00:00
720	15万-25万	19.99	21.99	19.99,20.99,21.99,21.99,	官方出厂价格	2012-05-07 20:00:00
390	25万-35万	29.99	29.99	29.99,29.99,	官方出厂价格	2012-05-07 20:00:00
382	5万-15万	12.18	15.98	12.18,12.98,13.98,13.98,15.98,	官方出厂价格	2012-05-07 20:00:00
1087	15万-25万	24.98	27.48	24.98,27.48,	官方出厂价格	2012-05-07 20:00:00
695	45万-55万	54.30	54.30	54.30,	官方出厂价格	2012-05-07 20:00:00
405	15万-25万	18.78	26.98	18.78,19.78,20.78,21.78,21.18,22.18,21.98,22.98,22.98,23.98,23.38,24.38,24.98,25.98,25.98,26.98,	官方出厂价格	2012-05-07 20:00:00
707	25万-35万	24.88	42.98	24.88,26.28,27.88,29.88,31.88,33.88,32.98,37.98,39.98,42.98,24.88,26.28,27.88,29.88,31.88,33.88,	官方出厂价格	2012-05-07 20:00:00
577	55万以上	76.50	115.90	76.50,79.90,101.90,115.90,77.00,79.00,99.80,112.78,	官方出厂价格	2012-05-07 20:00:00
578	55万以上	53.80	69.80	53.80,57.80,61.80,63.80,69.80,	官方出厂价格	2012-05-07 20:00:00
639	35万-45万	43.70	49.90	43.70,44.90,49.90,	官方出厂价格	2012-05-07 20:00:00
1682	5万-15万	8.09	9.89	8.09,8.69,9.29,9.89,	官方出厂价格	2012-05-07 20:00:00
754	35万-45万	36.98	42.98	36.98,38.98,42.98,36.98,38.98,42.98,	官方出厂价格	2012-05-07 20:00:00
1085	55万以上	78.80	83.80	78.80,83.80,	官方出厂价格	2012-05-07 20:00:00
1078	15万-25万	12.38	22.98	12.38,13.38,15.28,14.98,15.98,18.68,22.98,	官方出厂价格	2012-05-07 20:00:00
408	5万-15万	11.38	15.28	11.38,12.58,13.88,13.98,15.28,11.38,12.58,13.68,	官方出厂价格	2012-05-07 20:00:00
368	55万以上	75.80	85.00	85.00,78.00,75.80,	官方出厂价格	2012-05-07 20:00:00
857	15万-25万	13.97	22.97	13.97,14.97,16.37,19.17,22.97,15.47,17.67,20.47,	官方出厂价格	2012-05-07 20:00:00
680	5万-15万	7.97	21.98	7.97,8.37,8.87,10.77,11.57,12.57,14.97,16.67,17.67,21.97,13.58,13.98,21.98,16.68,15.58,17.68,	官方出厂价格	2012-05-07 20:00:00
363	5万-15万	11.98	13.08	11.98,13.08,	官方出厂价格	2012-05-07 20:00:00
867	5万-15万	7.98	10.68	7.98,8.58,10.68,8.10,8.88,	官方出厂价格	2012-05-07 20:00:00
397	5万-15万	9.38	12.78	9.38,11.98,9.50,10.58,11.98,11.88,10.38,11.18,12.18,12.78,0.00,	官方出厂价格	2012-05-07 20:00:00
340	5万-15万	10.18	11.38	10.18,11.38,	官方出厂价格	2012-05-07 20:00:00
866	5万-15万	6.98	8.18	6.98,7.10,8.18,7.58,	官方出厂价格	2012-05-07 20:00:00
698	55万以上	53.99	119.99	57.59,62.59,65.99,70.99,82.99,119.99,53.99,55.99,56.49,60.99,61.49,63.99,67.99,69.99,78.99,53.99,55.99,60.99,63.99,65.99,67.99,69.99,78.99,	官方出厂价格	2012-05-07 20:00:00
325	45万-55万	41.89	54.99	44.99,47.99,48.99,50.99,54.99,41.89,45.69,47.89,51.69,	官方出厂价格	2012-05-07 20:00:00
690	15万-25万	22.19	27.89	22.19,23.89,24.59,25.99,26.59,27.29,22.19,23.59,23.89,24.29,24.39,24.59,26.59,27.29,27.89,	官方出厂价格	2012-05-07 20:00:00
779	15万-25万	23.89	27.89	24.59,26.39,23.89,24.39,24.59,25.49,26.39,27.89,	官方出厂价格	2012-05-07 20:00:00
334	5万-15万	8.98	9.78	8.98,9.38,9.78,	官方出厂价格	2012-05-07 20:00:00
346	5万-15万	9.68	13.08	9.68,10.68,11.28,9.98,10.98,11.58,11.18,12.18,12.78,12.48,13.08,10.98,11.98,12.58,9.68,10.68,12.08,9.98,10.98,12.38,	官方出厂价格	2012-05-07 20:00:00
823	5万-15万	11.98	14.38	11.98,12.78,13.58,14.38,	官方出厂价格	2012-05-07 20:00:00
798	5万-15万	7.08	8.58	7.08,8.58,	官方出厂价格	2012-05-07 20:00:00
416	5万-15万	9.29	12.99	9.29,9.69,10.59,10.29,10.99,11.39,12.09,12.99,	官方出厂价格	2012-05-07 20:00:00
383	5万-15万	7.98	13.68	10.88,13.18,7.98,8.28,10.30,12.28,13.68,12.18,9.18,10.68,12.28,13.48,	官方出厂价格	2012-05-07 20:00:00
872	15万-25万	12.88	18.68	12.88,15.38,13.68,16.18,13.88,16.38,14.68,17.18,17.88,18.68,	官方出厂价格	2012-05-07 20:00:00
1048	5万-15万	8.83	13.28	8.83,9.53,9.68,10.28,11.78,11.98,13.28,	官方出厂价格	2012-05-07 20:00:00
376	45万-55万	42.98	57.80	42.98,46.98,49.80,52.98,57.80,	官方出厂价格	2012-05-07 20:00:00
374	55万以上	158.80	158.80	158.80,	官方出厂价格	2012-05-07 20:00:00
324	55万以上	116.00	116.00	116.00,	官方出厂价格	2012-05-07 20:00:00
367	55万以上	164.50	173.30	173.30,164.50,	官方出厂价格	2012-05-07 20:00:00
366	55万以上	49.50	95.40	51.50,57.30,71.70,78.70,78.70,84.80,94.50,49.50,53.30,59.80,71.70,79.20,85.80,95.40,	官方出厂价格	2012-05-07 20:00:00
399	25万-35万	22.58	29.68	22.98,24.88,25.78,27.68,27.78,29.68,22.58,24.80,27.28,26.80,29.28,29.28,	官方出厂价格	2012-05-07 20:00:00
853	5万-15万	7.00	8.50	7.00,8.00,8.50,	官方出厂价格	2012-05-07 20:00:00
590	55万以上	135.00	135.00	135.00,	官方出厂价格	2012-05-07 20:00:00
784	55万以上	119.80	119.80	119.80,	官方出厂价格	2012-05-07 20:00:00
377	25万-35万	24.20	27.48	24.20,26.20,27.20,27.48,	官方出厂价格	2012-05-07 20:00:00
693	5万-15万	13.90	15.80	13.90,14.20,14.90,15.20,14.50,14.80,15.50,15.80,	官方出厂价格	2012-05-07 20:00:00
687	5万-15万	9.00	12.58	9.00,10.00,9.98,10.98,11.88,12.58,	官方出厂价格	2012-05-07 20:00:00
792	5万-15万	10.00	16.98	10.00,12.03,14.03,13.18,15.18,13.98,15.98,13.03,15.03,14.18,16.18,14.98,16.98,10.00,11.98,13.98,13.18,15.18,13.98,15.98,12.98,14.98,14.18,16.18,14.98,16.98,	官方出厂价格	2012-05-07 20:00:00
741	15万-25万	11.15	16.28	11.15,15.15,14.28,16.28,	官方出厂价格	2012-05-07 20:00:00
406	55万以上	69.80	118.80	69.80,74.80,82.80,85.80,105.80,118.80,79.80,118.80,	官方出厂价格	2012-05-07 20:00:00
769	55万以上	62.80	63.80	62.80,63.80,62.80,63.80,	官方出厂价格	2012-05-07 20:00:00
581	55万以上	149.80	339.80	149.80,188.80,172.80,219.80,279.80,339.80,	官方出厂价格	2012-05-07 20:00:00
795	55万以上	91.80	183.80	92.80,99.80,141.80,168.80,183.80,91.80,99.80,141.80,164.80,179.80,	官方出厂价格	2012-05-07 20:00:00
584	55万以上	39.80	65.80	39.80,49.80,55.80,53.80,59.80,49.80,58.80,56.80,65.80,56.80,65.80,	官方出厂价格	2012-05-07 20:00:00
621	55万以上	74.80	74.80	74.80,	官方出厂价格	2012-05-07 20:00:00
404	35万-45万	28.80	41.50	28.80,31.80,35.80,41.50,	官方出厂价格	2012-05-07 20:00:00
395	25万-35万	29.08	29.08	29.08,	官方出厂价格	2012-05-07 20:00:00
892	15万-25万	18.80	26.80	18.80,19.70,21.78,25.28,23.98,26.80,	官方出厂价格	2012-05-07 20:00:00
699	55万以上	81.00	94.00	81.00,85.00,87.00,91.00,90.00,94.00,	官方出厂价格	2012-05-07 20:00:00
787	55万以上	88.80	88.80	88.80,	官方出厂价格	2012-05-07 20:00:00
750	25万-35万	26.60	30.80	26.60,28.80,28.60,30.80,	官方出厂价格	2012-05-07 20:00:00
371	5万-15万	8.48	12.38	8.48,9.48,8.98,9.78,9.38,10.18,10.08,10.88,11.58,9.98,12.38,8.68,9.48,8.98,9.78,9.38,10.18,9.38,10.18,10.08,10.88,10.78,11.58,9.88,10.88,9.98,10.98,11.38,12.38,	官方出厂价格	2012-05-07 20:00:00
724	35万-45万	39.80	39.80	39.80,	官方出厂价格	2012-05-07 20:00:00
627	15万-25万	22.98	27.28	22.98,24.98,26.78,23.48,25.48,27.28,23.48,25.48,27.28,22.98,24.98,26.78,	官方出厂价格	2012-05-07 20:00:00
714	15万-25万	15.98	19.68	15.98,16.98,17.38,18.38,18.88,19.68,	官方出厂价格	2012-05-07 20:00:00
854	15万-25万	16.48	24.98	16.48,17.88,18.28,19.28,21.28,20.98,22.98,24.98,16.48,17.88,18.28,19.28,21.28,20.88,22.98,24.98,	官方出厂价格	2012-05-07 20:00:00
898	45万-55万	48.88	48.88	48.88,	官方出厂价格	2012-05-07 20:00:00
579	15万-25万	16.48	24.98	16.48,16.98,20.28,20.78,20.48,20.98,24.48,24.98,	官方出厂价格	2012-05-07 20:00:00
612	15万-25万	20.78	26.98	20.78,21.78,22.98,23.98,25.88,26.98,26.98,	官方出厂价格	2012-05-07 20:00:00
624	55万以上	139.00	139.00	139.00,	官方出厂价格	2012-05-07 20:00:00
713	15万-25万	13.98	21.98	13.98,15.18,16.48,18.08,20.18,21.98,13.98,15.18,16.48,18.08,20.18,21.98,	官方出厂价格	2012-05-07 20:00:00
344	15万-25万	17.18	29.88	17.18,18.68,21.88,27.98,29.88,	官方出厂价格	2012-05-07 20:00:00
411	5万-15万	5.28	6.48	6.48,5.38,5.58,5.88,5.28,5.48,5.78,6.48,	官方出厂价格	2012-05-07 20:00:00
825	15万-25万	18.38	25.50	19.80,22.30,23.30,25.50,18.38,19.80,20.80,21.80,23.98,	官方出厂价格	2012-05-07 20:00:00
682	25万-35万	24.50	37.40	24.90,26.30,29.20,35.30,37.40,24.50,25.50,28.80,33.80,36.90,	官方出厂价格	2012-05-07 20:00:00
